age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
26,technician,married,university.degree,no,yes,no,cellular,jul,thu,290,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
42,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,tue,311,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
36,blue-collar,married,professional.course,unknown,yes,no,telephone,jun,fri,9,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
29,technician,single,basic.9y,no,unknown,unknown,telephone,apr,mon,116,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
37,management,married,unknown,no,yes,no,cellular,nov,thu,632,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
28,blue-collar,single,high.school,no,no,yes,cellular,apr,thu,333,1,999,1,failure,-1.8,93.075,-47.1,1.483,5099.1
32,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,fri,83,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1
42,blue-collar,married,basic.6y,no,no,no,telephone,jun,thu,919,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
53,self-employed,married,university.degree,unknown,yes,no,cellular,aug,mon,693,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
52,services,unknown,professional.course,no,yes,no,telephone,jun,fri,7,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
35,admin.,single,university.degree,no,yes,no,cellular,jul,mon,77,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
54,housemaid,divorced,university.degree,unknown,yes,no,cellular,jul,mon,57,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
45,technician,divorced,professional.course,no,yes,yes,cellular,nov,thu,705,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
41,blue-collar,married,basic.6y,unknown,no,no,cellular,may,thu,170,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
37,admin.,married,high.school,no,no,no,cellular,may,fri,123,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
34,admin.,single,high.school,no,yes,no,telephone,may,tue,386,11,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
32,services,married,high.school,no,yes,no,cellular,apr,mon,14,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
27,management,married,university.degree,no,no,no,cellular,apr,mon,444,1,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1
43,blue-collar,married,basic.9y,no,yes,no,cellular,nov,thu,352,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8
34,technician,divorced,professional.course,no,no,no,telephone,jun,mon,442,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
27,admin.,single,high.school,no,no,no,cellular,jul,thu,113,2,999,2,failure,-1.7,94.215,-40.3,0.782,4991.6
44,technician,married,high.school,no,yes,yes,cellular,oct,mon,310,1,999,1,failure,-1.1,94.601,-49.5,1.0,4963.6
34,services,married,basic.6y,no,yes,yes,telephone,may,thu,1000,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
33,blue-collar,married,basic.9y,no,unknown,unknown,telephone,may,wed,97,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
47,blue-collar,married,basic.6y,no,yes,yes,cellular,nov,thu,9,6,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
57,admin.,married,university.degree,unknown,yes,no,cellular,aug,fri,161,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
48,self-employed,married,high.school,no,no,no,cellular,aug,fri,90,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
52,management,married,unknown,unknown,yes,no,telephone,may,mon,250,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
25,admin.,single,basic.9y,no,yes,no,cellular,jul,thu,8,27,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
37,admin.,married,high.school,no,no,yes,telephone,may,fri,851,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
37,admin.,married,high.school,no,yes,no,telephone,jun,thu,581,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
57,management,married,high.school,no,yes,no,cellular,may,fri,129,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1
43,self-employed,single,high.school,unknown,no,no,cellular,may,wed,364,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1
38,services,married,basic.6y,no,no,no,telephone,may,tue,532,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
46,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,tue,83,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
33,admin.,divorced,high.school,no,no,yes,cellular,jul,thu,83,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
31,entrepreneur,single,basic.9y,no,no,no,telephone,may,thu,183,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
37,self-employed,married,professional.course,no,yes,no,telephone,may,thu,80,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
40,technician,single,professional.course,no,yes,no,cellular,apr,mon,8,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
38,technician,single,professional.course,no,yes,yes,cellular,may,mon,15,9,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1
36,admin.,married,professional.course,no,yes,yes,cellular,aug,fri,153,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
32,self-employed,single,university.degree,no,no,no,cellular,apr,thu,394,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1
30,blue-collar,single,unknown,no,no,no,telephone,jun,thu,65,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1
31,services,married,high.school,no,yes,no,cellular,jun,wed,591,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
51,services,divorced,high.school,unknown,no,no,cellular,may,tue,398,2,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1
58,management,single,university.degree,no,no,yes,cellular,may,fri,131,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
43,admin.,married,high.school,no,no,yes,cellular,jul,mon,111,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
38,entrepreneur,married,basic.6y,no,no,no,telephone,may,thu,229,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
43,admin.,divorced,high.school,no,no,no,telephone,may,mon,311,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
28,admin.,single,high.school,no,yes,no,telephone,may,fri,265,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
34,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,466,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
52,entrepreneur,married,university.degree,unknown,yes,no,cellular,jul,tue,167,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
56,entrepreneur,divorced,university.degree,no,unknown,unknown,cellular,apr,wed,121,2,999,1,failure,-1.8,93.075,-47.1,1.498,5099.1
29,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,135,2,999,2,failure,-1.8,92.893,-46.2,1.299,5099.1
29,technician,single,professional.course,no,yes,yes,telephone,nov,wed,161,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
29,technician,single,high.school,no,no,no,cellular,jul,thu,91,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
29,services,married,high.school,unknown,yes,no,cellular,may,thu,161,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1
29,unemployed,married,university.degree,no,yes,no,cellular,may,fri,317,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1
52,admin.,married,university.degree,no,no,no,cellular,may,wed,429,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1
55,admin.,married,basic.9y,unknown,yes,no,telephone,jul,thu,197,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1
30,management,married,university.degree,no,no,no,cellular,may,thu,162,7,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1
55,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,97,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
26,admin.,married,high.school,no,no,yes,cellular,nov,wed,112,1,999,1,failure,-3.4,92.649,-30.1,0.719,5017.5
47,management,divorced,university.degree,no,yes,no,telephone,jun,fri,99,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
32,management,divorced,basic.4y,unknown,yes,no,telephone,may,mon,127,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
52,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,mon,128,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
30,technician,married,university.degree,unknown,no,no,cellular,jul,tue,305,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
37,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,71,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
54,services,married,high.school,no,yes,no,cellular,aug,thu,834,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
52,admin.,married,university.degree,no,yes,yes,cellular,nov,mon,161,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8
54,blue-collar,married,basic.4y,no,yes,yes,cellular,jul,mon,191,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
40,admin.,married,basic.9y,unknown,yes,yes,cellular,may,wed,323,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
34,technician,single,university.degree,no,yes,no,cellular,aug,thu,812,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
36,technician,married,professional.course,no,yes,yes,telephone,jun,mon,37,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
52,admin.,divorced,university.degree,unknown,no,no,cellular,aug,wed,191,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
48,management,married,basic.9y,no,yes,no,cellular,may,tue,725,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1
52,admin.,divorced,high.school,no,no,no,cellular,jul,fri,87,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
27,technician,single,university.degree,no,yes,no,cellular,jul,mon,258,3,999,0,nonexistent,-2.9,92.469,-33.6,0.944,5076.2
30,admin.,married,university.degree,no,yes,no,cellular,nov,thu,857,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8
47,housemaid,married,basic.4y,no,no,no,cellular,apr,tue,645,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
49,technician,married,basic.9y,no,yes,no,cellular,jul,thu,183,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
26,services,single,high.school,no,yes,no,cellular,jul,wed,156,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
22,admin.,married,high.school,no,no,no,telephone,may,tue,240,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
37,blue-collar,single,basic.9y,unknown,no,no,telephone,may,wed,119,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
34,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1038,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
73,retired,married,unknown,no,yes,no,telephone,mar,mon,659,1,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7
33,blue-collar,married,high.school,no,yes,no,cellular,may,fri,103,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1
36,technician,married,professional.course,no,yes,no,cellular,may,wed,62,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
49,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,86,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1
31,admin.,married,university.degree,unknown,no,no,telephone,may,fri,255,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
23,admin.,single,professional.course,no,yes,no,cellular,jul,wed,332,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
44,blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,195,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
38,services,married,high.school,no,yes,no,telephone,may,fri,512,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
60,blue-collar,married,basic.4y,no,yes,no,cellular,aug,thu,187,2,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6
56,management,married,university.degree,no,yes,no,cellular,jul,thu,122,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
32,admin.,single,basic.9y,no,yes,no,cellular,jul,thu,77,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1
27,services,single,high.school,unknown,no,no,telephone,may,fri,75,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
54,management,divorced,university.degree,no,yes,no,telephone,may,wed,328,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
32,management,single,university.degree,no,no,no,cellular,jul,fri,237,2,999,1,failure,-1.7,94.215,-40.3,0.861,4991.6
26,student,single,high.school,no,no,no,cellular,may,thu,93,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1
55,entrepreneur,married,professional.course,no,yes,no,cellular,nov,thu,45,2,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8
59,retired,married,high.school,no,yes,no,cellular,jul,fri,1448,17,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
56,blue-collar,divorced,basic.9y,no,yes,no,cellular,nov,wed,1265,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
52,self-employed,married,university.degree,unknown,no,no,telephone,may,fri,618,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
34,technician,married,basic.9y,no,yes,no,cellular,may,mon,35,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1
46,blue-collar,married,unknown,no,no,no,telephone,may,wed,97,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
30,admin.,single,university.degree,no,yes,no,cellular,aug,wed,202,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
58,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,thu,306,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1
40,services,married,basic.6y,no,yes,no,cellular,jul,mon,137,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
29,admin.,single,university.degree,no,yes,no,cellular,mar,mon,361,1,3,3,success,-1.8,93.369,-34.8,0.646,5008.7
42,services,married,professional.course,no,no,no,telephone,may,tue,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
28,management,single,university.degree,no,yes,no,cellular,jun,thu,339,3,6,2,success,-1.7,94.055,-39.8,0.729,4991.6
48,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,407,14,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
36,technician,married,professional.course,no,no,yes,telephone,may,fri,335,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
25,admin.,single,high.school,no,yes,no,cellular,may,thu,888,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
43,admin.,single,high.school,no,no,yes,telephone,jun,tue,495,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
26,admin.,married,high.school,no,no,no,cellular,jun,mon,79,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
39,entrepreneur,married,university.degree,no,yes,no,telephone,jun,fri,513,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
33,services,married,high.school,no,no,no,telephone,may,fri,73,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
37,admin.,married,professional.course,no,yes,no,cellular,apr,thu,1087,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1
29,technician,single,professional.course,no,no,no,telephone,may,thu,7,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
54,technician,divorced,university.degree,no,unknown,unknown,cellular,dec,mon,164,1,999,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5
37,admin.,divorced,high.school,no,no,yes,cellular,jul,mon,131,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
36,blue-collar,married,professional.course,no,yes,no,cellular,jul,mon,333,5,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1
37,admin.,married,university.degree,no,no,no,telephone,may,mon,172,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
38,services,married,high.school,unknown,yes,no,telephone,may,fri,323,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
41,admin.,married,university.degree,no,no,no,telephone,nov,tue,234,2,3,1,success,-3.4,92.649,-30.1,0.715,5017.5
31,management,married,university.degree,no,yes,no,cellular,nov,mon,188,1,999,0,nonexistent,-1.1,94.767,-50.8,1.05,4963.6
64,retired,married,professional.course,no,no,no,cellular,aug,tue,482,1,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6
56,blue-collar,married,unknown,unknown,yes,no,telephone,may,wed,508,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0
56,admin.,married,basic.9y,unknown,no,yes,cellular,aug,thu,59,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
32,self-employed,married,university.degree,no,no,no,cellular,nov,thu,66,2,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5
63,retired,married,professional.course,no,yes,no,cellular,may,mon,492,1,999,0,nonexistent,-1.8,93.876,-40.0,0.685,5008.7
26,student,single,university.degree,no,yes,no,cellular,jul,mon,134,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
45,technician,married,university.degree,unknown,yes,no,telephone,may,tue,122,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
41,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,187,8,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
52,admin.,divorced,basic.9y,no,yes,yes,cellular,apr,mon,20,5,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
25,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,tue,138,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
60,unknown,married,university.degree,no,no,no,telephone,may,tue,310,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
38,technician,married,basic.9y,no,yes,no,telephone,may,mon,170,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
37,technician,married,professional.course,no,yes,no,cellular,aug,mon,393,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
35,student,single,unknown,unknown,no,no,cellular,jul,wed,103,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1
30,admin.,married,high.school,no,yes,no,telephone,nov,thu,26,1,999,0,nonexistent,-0.1,93.2,-42.0,4.592,5195.8
39,technician,married,professional.course,no,yes,no,cellular,jul,wed,178,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
19,student,single,unknown,no,no,no,cellular,nov,mon,132,2,3,2,success,-3.4,92.649,-30.1,0.714,5017.5
37,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,345,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1
46,admin.,married,unknown,unknown,no,no,telephone,may,mon,285,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
57,blue-collar,divorced,professional.course,no,no,no,telephone,may,thu,100,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
32,management,married,university.degree,no,no,no,cellular,aug,wed,500,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
57,services,married,high.school,unknown,no,no,telephone,may,mon,149,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
30,services,married,university.degree,no,unknown,unknown,cellular,may,mon,132,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1
44,admin.,divorced,high.school,no,no,no,cellular,oct,thu,634,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5
35,blue-collar,married,professional.course,no,yes,no,cellular,nov,tue,114,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
33,admin.,single,university.degree,no,yes,no,cellular,nov,wed,101,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8
40,blue-collar,married,basic.9y,unknown,no,yes,cellular,jul,fri,49,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1
31,technician,married,university.degree,no,unknown,unknown,cellular,nov,tue,102,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8
34,technician,single,university.degree,no,yes,yes,cellular,aug,thu,38,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
42,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,148,9,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
45,services,married,high.school,no,yes,no,telephone,jul,tue,68,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
27,blue-collar,single,university.degree,no,yes,no,cellular,apr,thu,246,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
46,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,91,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
44,blue-collar,married,unknown,unknown,no,yes,cellular,jul,tue,25,21,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
53,services,married,high.school,unknown,yes,no,telephone,jun,mon,381,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
27,admin.,single,high.school,no,no,no,telephone,apr,thu,198,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1
30,services,divorced,basic.9y,no,no,no,telephone,jun,wed,89,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
45,blue-collar,single,basic.6y,no,no,no,telephone,jun,thu,138,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1
48,admin.,divorced,basic.9y,no,no,no,cellular,jul,tue,1424,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1
31,admin.,married,university.degree,no,no,no,cellular,aug,tue,219,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
50,admin.,married,basic.9y,unknown,yes,no,cellular,aug,thu,122,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
47,blue-collar,single,basic.4y,no,yes,no,telephone,may,mon,345,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
35,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,36,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
41,admin.,divorced,university.degree,no,no,no,cellular,apr,tue,82,4,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1
36,admin.,married,high.school,no,no,no,cellular,apr,fri,78,2,999,0,nonexistent,-1.8,93.075,-47.1,1.4,5099.1
32,self-employed,divorced,professional.course,no,no,no,telephone,may,thu,242,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
26,admin.,single,university.degree,unknown,no,no,telephone,may,fri,329,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
